encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,latency_mean_encoder,latency_std_encoder
768.0,10.0,2048.0,6.2,1.9797607924944407,0.0315639093846394
360.0,6.0,1280.0,8.666666666666666,1.4155526543889816,0.0610134820445712
540.0,8.0,1728.0,7.75,1.6825904749178635,0.0443841978659836
480.0,8.0,1408.0,7.5,1.57888319962658,0.0356798238971385
600.0,6.0,853.3333333333334,6.666666666666667,1.5489838654951502,0.027401421775925
480.0,6.0,1621.3333333333333,9.333333333333334,1.530453178030439,0.0330467044366979
540.0,6.0,1792.0,9.666666666666666,1.6150938076432797,0.0300918429042243
540.0,6.0,1877.3333333333333,8.0,1.6165367988559107,0.0222879418116772
600.0,6.0,1536.0,9.0,1.5785267928925653,0.0389698105487908
600.0,12.0,1920.0,6.0,1.9526211577545232,0.0170699267054468
